user_id,campaign,medium,source,fecha
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-13
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-13
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-13
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-13
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_PSN_EST_FB_CONS_CPC_TRAFICO_DOMICILIACION_MDO01175_011_NEGOCIO,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_VD_AON_FB_CONS_CPC_TRAFICO_CUENTAS-DE-AHORRO_MDO00862_ADSMURAI_005_VENTAS-DIGITALES,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_TIKTOK_AWN_CPM_ALCANCE_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,tiktok,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_CONS_CPV_RVIDEO_ADQUIRENCIA_EST_ACEPTACIÓNCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_PSN_EST_FB_CONS_CPV_RVIDEO_FLUVIP_DOMICILIACION_OIE6500002_024_NEGOCIO,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_TIKTOK_AWN_CPM_ALCANCE_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,tiktok,2025-11-14
,(direct),(none),(direct),2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_PSN_EST_FB_CONS_CPC_TRAFICO_DOMICILIACION_MDO01175_011_NEGOCIO,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-14
,(direct),(none),(direct),2025-11-14
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-14
,(direct),(none),(direct),2025-11-15
,(direct),(none),(direct),2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-15
,(direct),(none),(direct),2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-15
,(direct),(none),(direct),2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-15
,(direct),(none),(direct),2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-15
10430091648000,(organic),organic,google,2025-11-15
10430091648000,(organic),organic,google,2025-11-15
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,(direct),(none),(direct),2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_VD_AON_FB_PEF_CPA_CONVERSION_TDC-SOLICITUDES_MDO00855_ADVANTAGE_022_VENTAS-DIGITALES,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-16
,(direct),(none),(direct),2025-11-16
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_TIKTOK_AWN_CPM_ALCANCE_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,tiktok,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-17
,BANCOLOMBIA_AT_EST_TIKTOK_AWN_CPM_ALCANCE_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,tiktok,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-17
,BANCOLOMBIA_AT_EST_FB_CONS_CPV_RVIDEO_ADQUIRENCIA_EST_ACEPTACIÓNCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-17
,(direct),(none),(direct),2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_CONS_CPV_RVIDEO_ADQUIRENCIA_EST_ACEPTACIÓNCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_AWN_CPM_RF_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM,cpc,facebook,2025-11-17
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-17
,(direct),(none),(direct),2025-11-18
,BANCOLOMBIA_PSN_EST_FB_CONS_CPC_TRAFICO_DOMICILIACION_PROGRAMAR_OIE6500002_024_NEGOCIO,cpc,facebook,2025-11-18
,(direct),(none),(direct),2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,(direct),(none),(direct),2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,(direct),(none),(direct),2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-18
,(direct),(none),(direct),2025-11-19
,(direct),(none),(direct),2025-11-19
,(direct),(none),(direct),2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,(direct),(none),(direct),2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
91121130732000,(direct),(none),(direct),2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,always-on-personas-tarjeta-de-credito-pantalla-tramites-solicitudes,link,app-bancolombia,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
91121130732000,(direct),(none),(direct),2025-11-19
,(organic),organic,google,2025-11-19
,(direct),(none),(direct),2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,(direct),(none),(direct),2025-11-19
,(direct),(none),(direct),2025-11-19
,(direct),(none),(direct),2025-11-19
,120221448568370092,paid,fb,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,(direct),(none),(direct),2025-11-19
,always-on-personas-tarjeta-de-credito-pantalla-tramites-solicitudes,link,app-bancolombia,2025-11-19
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-19
,(direct),(none),(direct),2025-11-19
,(referral),referral,tropicanafm.com,2025-11-20
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-20
,(direct),(none),(direct),2025-11-20
,BANCOLOMBIA_MCA_EST_FB_CONS_CPC_TRAFICO_NAVIDAD-2025_MECANICAUSO_NAVIDADMARCA_001_NEGOCIO,cpc,facebook,2025-11-20
,(direct),(none),(direct),2025-11-20
,(direct),(none),(direct),2025-11-20
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-20
,EMAIL_MECANICA_MAIL1_INDEPENDIENTES_MECANICA_MAIL1_NOVIEMBRE,link,email,2025-11-20
,(referral),referral,m.facebook.com,2025-11-20
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-20
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,120221448568370092,paid,fb,2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,BANCOLOMBIA_VD_AON_FB_PEF_CPA_CONVERSION_TDC-PREAPROBADOS_MDO00855_013_VENTAS-DIGITALES,cpc,facebook,2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,BANCOLOMBIA_PSN_EST_GPMAX_PEF_CPA_CONVERSION_BOLSILLOS-DAVE_MDO00885_024_NEGOCIO_2000019996,cpc,google,2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,BANCOLOMBIA_PSN_EST_GPMAX_PEF_CPA_CONVERSION_BOLSILLOS-DAVE_MDO00885_024_NEGOCIO_2000019996,cpc,google,2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,(direct),(none),(direct),2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,EMAIL_MECANICA_MAIL1_INDEPENDIENTES_MECANICA_MAIL1_NOVIEMBRE,link,email,2025-11-21
,(direct),(none),(direct),2025-11-21
,120221448568370092,paid,fb,2025-11-21
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-21
,BANCOLOMBIA_AT_EST_DV360-OPTIMIZED_CONS_CPS_TRAFICO_ADQUIRENCIA_EST_ACEPTACIÓNCOMERCIOS_MDO01080_MEDIATEAM,cpm,Android (com.intsig.camscanner),2025-11-21
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
210915150439000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
140827134045006,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
100321224557006,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
1218190458000,(direct),(none),(direct),2025-11-22
161011115750000,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-22
